,trip,lon,lat,x,y,x_std,y_std,dist_colony,step_distance,step_direction
244,simulation_01,-77.4388656616211,-11.684380531311035,-19464.702044474936,9864.438434505377,-0.6488234014824978,0.32881461448351257,21459.86724309704,356.07902268773665,-173.1160053495401
245,simulation_01,-77.4358901977539,-11.682387351989746,-19133.496265810394,10086.303843931302,-0.6377832088603465,0.3362101281310434,21276.72732018269,392.9670560987726,27.930565247837166
246,simulation_01,-77.43425750732422,-11.682353019714355,-18951.757710338057,10090.125449069741,-0.6317252570112686,0.3363375149689914,21122.04253268849,178.01489629606667,33.143599344503656
247,simulation_01,-77.42984008789062,-11.68586540222168,-18460.04451585916,9699.154012267976,-0.6153348171953054,0.3233051337422659,20512.523859087345,620.2615775120476,40.30510262011683
248,simulation_01,-77.4260482788086,-11.685503959655762,-18037.969459458454,9739.387021919854,-0.6012656486486151,0.3246462340639951,20168.734573144688,415.2804080088519,-44.63439393733984
249,simulation_01,-77.42028045654297,-11.684697151184082,-17395.939796201037,9829.194742673124,-0.5798646598733679,0.3276398247557708,19665.366506613664,635.1056626147052,-2.56938638681288
250,simulation_01,-77.41333770751953,-11.683813095092773,-16623.126312650442,9927.601074987877,-0.5541042104216813,0.3309200358329292,19064.82860748964,763.1706782190195,0.7207513683330689
251,simulation_01,-77.40626525878906,-11.688756942749023,-15835.875654132418,9377.289935052948,-0.527862521804414,0.3125763311684316,18120.21491527055,947.1950648206117,42.92881642792369
252,simulation_01,-77.39803314208984,-11.6893949508667,-14919.539666493856,9306.271772896995,-0.49731798888312856,0.3102090590965665,17320.43612231347,900.1384446896811,-30.99494298371775
253,simulation_01,-77.39089965820312,-11.694003105163574,-14125.495043285277,8793.327438760116,-0.47084983477617587,0.29311091462533717,16389.03870411389,931.5185896916624,28.886608678672758
254,simulation_01,-77.3853759765625,-11.697242736816406,-13510.641238790078,8432.716531669268,-0.45035470795966925,0.2810905510556423,15687.484598049283,701.8195354872291,-2.493242556193536
255,simulation_01,-77.37775421142578,-11.701772689819336,-12662.24489805706,7928.476964792163,-0.4220748299352354,0.2642825654930721,14715.91843578083,971.8215935387907,0.3372368674056645
256,simulation_01,-77.37065124511719,-11.702119827270508,-11871.597257193762,7889.836290614633,-0.3957199085731254,0.26299454302048775,14048.200981363598,775.178427018237,-28.398647732307438
257,simulation_01,-77.36548614501953,-11.706789016723633,-11296.657995255573,7370.0979917872,-0.3765552665085191,0.24566993305957333,13290.959826575527,766.2111521647442,39.85526995354692
258,simulation_01,-77.35726165771484,-11.705183029174805,-10381.171253203329,7548.86418770742,-0.3460390417734443,0.251628806256914,12660.689784446726,914.0968016186482,-53.990174820576954
259,simulation_01,-77.3515853881836,-11.707783699035645,-9749.332536981743,7259.377598470817,-0.32497775123272477,0.24197925328236058,11992.192913677598,683.0722488682005,36.35231106111689
260,simulation_01,-77.3476333618164,-11.711882591247559,-9309.42332326833,6803.120407220754,-0.310314110775611,0.2267706802406918,11373.581170155201,627.4706991160234,21.571957939372822
261,simulation_01,-77.34613037109375,-11.717548370361328,-9142.121942763419,6172.449403680358,-0.304737398092114,0.20574831345601194,10872.638734805429,651.5994138381454,28.792052306800656
262,simulation_01,-77.34381866455078,-11.719629287719727,-8884.800530108661,5940.81767001176,-0.2961600176702887,0.19802725566705867,10533.82110664024,342.25154646562544,-32.845983360912555
263,simulation_01,-77.33953094482422,-11.721528053283691,-8407.524510597195,5729.461674716535,-0.2802508170199065,0.1909820558238845,10029.11633688796,512.8974559062875,-18.25723812203279
264,simulation_01,-77.33636474609375,-11.724221229553223,-8055.08759227467,5429.6779827458095,-0.268502919742489,0.180989266091527,9574.74316809615,457.1153118932067,16.645751695883206
265,simulation_01,-77.33489990234375,-11.727455139160156,-7892.032439701357,5069.704009844701,-0.26306774799004523,0.16899013366149004,9241.37705113047,393.7894730908323,25.10043847618607
266,simulation_01,-77.33012390136719,-11.727205276489258,-7360.404702665453,5097.516802796659,-0.24534682342218178,0.16991722675988863,8826.864365748765,521.2730351174323,-69.14035147526295
267,simulation_01,-77.32767486572266,-11.729089736938477,-7087.796869456948,4887.753142975784,-0.23625989564856495,0.16292510476585945,8487.832830301604,339.47794362802216,41.22125605490541
268,simulation_01,-77.32465362548828,-11.731281280517578,-6751.495617274491,4643.807348305555,-0.22504985390914972,0.15479357827685183,8078.158557723577,409.79687010028596,-1.6300077265420896
269,simulation_01,-77.32146453857422,-11.733702659606934,-6396.510962193009,4374.2780303474565,-0.21321703207310028,0.14580926767824856,7638.844568265404,439.829173577591,1.2596563536321952
270,simulation_01,-77.32074737548828,-11.737615585327148,-6316.681877078991,3938.721200263927,-0.2105560625692997,0.13129070667546425,7331.974352436922,442.51417581822045,42.03377266240686
271,simulation_01,-77.31747436523438,-11.738039016723633,-5952.355520547996,3891.5880702232034,-0.1984118506849332,0.12971960234077345,7007.448062305284,359.8082875454144,-72.29923115010968
272,simulation_01,-77.312744140625,-11.742955207824707,-5425.823257030009,3344.3554455386825,-0.18086077523433364,0.11147851485128941,6277.083572604359,751.8118927046455,39.182428741061784
273,simulation_01,-77.31065368652344,-11.74953556060791,-5193.129966378511,2611.8811273382557,-0.17310433221261703,0.08706270424460852,5715.769312516681,767.0858943795596,26.01316603846925
274,simulation_01,-77.30059814453125,-11.750917434692383,-4073.824283609628,2458.0615205161666,-0.1357941427869876,0.08193538401720556,4684.921691347018,1106.5930885009784,-64.73185382945667
275,simulation_01,-77.29535675048828,-11.751985549926758,-3490.392565808245,2339.1671384314595,-0.11634641886027483,0.07797223794771532,4141.045921653117,583.4457451167093,3.767431052111803
276,simulation_01,-77.28430938720703,-11.758586883544922,-2260.6849568178477,1604.3573948686549,-0.07535616522726159,0.05347857982895516,2733.5245757438342,1410.4468920245433,19.640298796447084
277,simulation_01,-77.27936553955078,-11.765820503234863,-1710.3738168829186,799.1664233396353,-0.057012460562763954,0.026638880777987844,1855.3529949149236,968.8086789851128,24.814997971061388
402,simulation_02,-77.26435852050781,-11.786140441894531,-39.90774859278642,-1462.6930401236236,-0.0013302582864262139,-0.048756434670787455,1463.214674487082,874.0364604764139,-10.706018357190601
403,simulation_02,-77.26166534423828,-11.790759086608887,259.8759433779388,-1976.8050869416911,0.008662531445931295,-0.06589350289805637,1993.1076637380968,591.9716687826766,7.369276788861555
404,simulation_02,-77.26143646240234,-11.79455852508545,285.3533109675189,-2399.72938892872,0.00951177703225063,-0.07999097963095733,2415.9328898991243,423.65900254425185,26.343155108355205
405,simulation_02,-77.26011657714844,-11.799124717712402,432.27279740076386,-2908.002872340842,0.014409093246692128,-0.09693342907802806,2938.629687550686,528.2282427647298,-12.423992688590602
406,simulation_02,-77.25700378417969,-11.801451683044434,778.7649966190526,-3167.022776168239,0.025958833220635087,-0.10556742587227463,3257.483741021799,426.76375143508824,-36.83235995241705
407,simulation_02,-77.25294494628906,-11.805145263671875,1230.5636485409389,-3578.163795645087,0.04101878828469796,-0.11927212652150289,3775.491114877488,603.8361947929938,5.544120470873594
408,simulation_02,-77.25275421142578,-11.812675476074219,1251.794788198922,-4416.36918934227,0.04172649293996407,-0.147212306311409,4583.2145866926,838.4629777258814,45.666768331667924
409,simulation_02,-77.24756622314453,-11.81840991973877,1829.28178689607,-5054.683403159541,0.06097605956320233,-0.16848944677198469,5362.486350346242,852.615904126137,-40.105325694502994
410,simulation_02,-77.24434661865234,-11.825159072875977,2187.663424322829,-5805.947279957283,0.0729221141440943,-0.1935315759985761,6188.278184706995,829.122527962786,16.49707436301145
411,simulation_02,-77.24117279052734,-11.831326484680176,2540.9495882316724,-6492.456180798175,0.08469831960772241,-0.21641520602660586,6952.5761403726165,768.6751560245664,-1.7049257771825523
412,simulation_02,-77.23824310302734,-11.838197708129883,2867.059893378297,-7257.307986977026,0.0955686631126099,-0.24191026623256753,7781.03325360656,828.7780303576733,4.082580406975666
413,simulation_02,-77.23594665527344,-11.847926139831543,3122.6828148604172,-8340.202265232469,0.10408942716201391,-0.2780067421744156,8882.65880082217,1111.41839213489,9.642240086249984
414,simulation_02,-77.23253631591797,-11.85560417175293,3502.2955919451597,-9194.86179216459,0.116743186398172,-0.30649539307215296,9813.122768986164,931.9174992349717,-10.485630626933812
415,simulation_02,-77.22943878173828,-11.863139152526855,3847.0892999908096,-10033.597964353221,0.12823630999969365,-0.3344532654784407,10716.92078186112,904.0686474117856,1.5789998624310897
416,simulation_02,-77.22747039794922,-11.866543769836426,4066.1946612611982,-10412.573807248225,0.13553982204203993,-0.34708579357494085,11147.282875602039,435.4313353747161,-7.585724002911434
417,simulation_02,-77.22761535644531,-11.870759963989258,4050.058995121131,-10881.888149387949,0.1350019665040377,-0.3627296049795983,11581.450821271092,469.5799168776759,31.427998373513418
418,simulation_02,-77.2285385131836,-11.873143196105957,3947.300279176491,-11147.17123941445,0.1315766759725497,-0.3715723746471484,11797.733001985449,283.7033129370408,18.833035700784933
419,simulation_02,-77.22743225097656,-11.877763748168945,4070.440889192795,-11661.495597629097,0.13568136297309316,-0.3887165199209699,12323.276776948967,528.2527946912586,-33.94639078287031
420,simulation_02,-77.22813415527344,-11.881830215454102,3992.310295251416,-12114.143495137305,0.13307700984171386,-0.4038047831712435,12728.763659785116,459.05970971473744,22.773617527545127
421,simulation_02,-77.22571563720703,-11.882524490356445,4261.5211461146455,-12191.424843492361,0.14205070487048818,-0.406380828116412,12885.201567281529,274.54390029751204,-83.2379155243749
422,simulation_02,-77.22697448730469,-11.882065773010254,4121.395624371955,-12140.363952614913,0.13737985414573184,-0.4046787984204971,12792.995527787903,146.32133420729755,-175.92556104469466
423,simulation_02,-77.22815704345703,-11.880768775939941,3989.762558492458,-11995.992202940624,0.13299208528308193,-0.3998664067646875,12615.599787452185,193.48378264449954,27.83571266266904
424,simulation_02,-77.22747039794922,-11.880230903625488,4066.1946612611982,-11936.120389105114,0.13553982204203993,-0.39787067963683714,12582.146033640875,95.80660218131138,93.06393489551903
425,simulation_02,-77.2271957397461,-11.879768371582031,4096.767502368694,-11884.634875434502,0.13655891674562315,-0.3961544958478167,12542.849921526697,59.546996183480836,-21.16277989071392
426,simulation_02,-77.23139190673828,-11.881194114685059,3629.68242989306,-12043.337644377927,0.12098941432976867,-0.4014445881459309,12556.398017857447,483.847541929766,-139.30866284100065
427,simulation_02,-77.23165893554688,-11.880043983459473,3599.9588343718833,-11915.31387224029,0.1199986278123961,-0.3971771290746763,12425.378981292066,131.28645260814625,96.34767925366441
428,simulation_02,-77.23421478271484,-11.882439613342285,3315.461562954906,-12181.97698634456,0.1105153854318302,-0.40606589954481864,12606.785126159366,385.50884878218915,-120.96618165627348
429,simulation_02,-77.23401641845703,-11.882613182067871,3337.541948199209,-12201.297323433326,0.11125139827330696,-0.40670991078111085,12631.02714222345,28.98531302835205,-94.4317037312141
430,simulation_02,-77.22937774658203,-11.882184028625488,3853.8832646813644,-12153.527259202863,0.12846277548937882,-0.4051175753067621,12725.43365623103,507.5304237430418,-47.20217878069138
431,simulation_02,-77.22844696044922,-11.881587982177734,3957.4912262123235,-12087.179947771665,0.13191637420707744,-0.4029059982590555,12692.663556633082,121.16726696415242,-27.79988498818011
432,simulation_02,-77.22574615478516,-11.878069877624512,4258.124163769368,-11695.571576780161,0.14193747212564561,-0.389852385892672,12415.978910524562,489.8031540774388,-19.88397028034433
433,simulation_02,-77.22451782226562,-11.874680519104004,4394.852703166781,-11318.294225057796,0.14649509010555936,-0.3772764741685932,12108.161409500855,400.3012614372593,-17.388583380815533
434,simulation_02,-77.22123718261719,-11.866293907165527,4760.028305284095,-10384.761014296268,0.1586676101761365,-0.34615870047654224,11382.024916587978,999.5973997733973,1.4204909739036609
435,simulation_02,-77.22449493408203,-11.862998008728027,4397.400439925739,-10017.886921006315,0.1465800146641913,-0.33392956403354385,10903.398485295527,510.4281625894081,-64.99604858134819
436,simulation_02,-77.23201751708984,-11.859659194946289,3560.0442918148747,-9646.235821293316,0.11866814306049582,-0.32154119404311055,10256.33098859204,899.8149125477935,-21.557078846344552
437,simulation_02,-77.23163604736328,-11.854327201843262,3602.506571130841,-9052.71931215439,0.12008355237102804,-0.3017573104051463,9715.236175353954,594.9695548732531,69.61060258405035
438,simulation_02,-77.23487091064453,-11.846892356872559,3242.426442531443,-8225.129488286198,0.10808088141771477,-0.2741709829428733,8816.217937410747,899.4968391703036,-27.070863333241334
439,simulation_02,-77.24285125732422,-11.836835861206055,2354.115559241419,-7105.717649819026,0.07847051864138063,-0.2368572549939675,7470.016014792718,1417.373961358661,-14.77030023823687
440,simulation_02,-77.24047088623047,-11.8254976272583,2619.0801821730515,-5843.632552850204,0.08730267273910172,-0.19478775176167346,6381.285103932641,1288.4540369549125,49.44784680020405
441,simulation_02,-77.24440002441406,-11.81972885131836,2181.7187052185936,-5201.496733894496,0.07272395684061979,-0.17338322446314988,5622.858082606818,771.7473286380929,-45.30190634893995
442,simulation_02,-77.2467269897461,-11.812272071838379,1922.6988013911966,-4371.465328965636,0.06408996004637323,-0.1457155109655212,4759.419702249581,867.8883977097905,16.70461919292518
443,simulation_02,-77.25497436523438,-11.803507804870605,1004.6643225799957,-3395.8944616813,0.03348881075266652,-0.11319648205604334,3535.438122373681,1326.3616124564444,-25.66390862060058
444,simulation_02,-77.25939178466797,-11.795858383178711,512.9511281011007,-2544.4196056978762,0.01709837093670336,-0.08481398685659587,2593.4948088812725,978.1006304797316,13.17022441809064
445,simulation_02,-77.2685775756836,-11.79079818725586,-509.5405578273787,-1981.1574705715777,-0.016984685260912624,-0.06603858235238592,2042.9860197060732,1148.5126346630482,-31.15315440408449
446,simulation_02,-77.26797485351562,-11.783771514892578,-442.4501565081512,-1199.00228557147,-0.014748338550271708,-0.03996674285238234,1274.8378938330034,784.9076533529418,65.43204585421694
